razlicica,vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,cez_vrzel,mase_scale,ae,se,ase
izhodiscna,1010P,Dermatološki pregled - prvi,1,ar1,2026-07-08,2026-07-15,29233.0,29599.8101,False,244.3818,366.8101,134549.6442,1.501
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-04-09,2025-05-07,29399.0,28616.0,False,199.3529,783.0,613089.0,3.9277
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-04-09,2025-05-07,29399.0,29637.7153,False,199.3529,238.7153,56985.0022,1.1975
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-04-09,2025-05-07,29399.0,28647.3815,False,199.3529,751.6185,564930.3157,3.7703
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-04-16,2025-05-14,29670.0,29052.0,False,203.9038,618.0,381924.0,3.0308
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-04-16,2025-05-14,29670.0,29679.104,False,203.9038,9.104,82.8831,0.0446
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-04-16,2025-05-14,29670.0,29035.2125,False,203.9038,634.7875,402955.1925,3.1132
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-04-23,2025-05-21,29970.0,29251.0,False,203.8113,719.0,516961.0,3.5278
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-04-23,2025-05-21,29970.0,29732.7618,False,203.8113,237.2382,56281.9603,1.164
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-04-23,2025-05-21,29970.0,29223.2458,False,203.8113,746.7542,557641.8301,3.6639
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-04-30,2025-05-28,30268.0,29477.0,False,204.2222,791.0,625681.0,3.8732
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-04-30,2025-05-28,30268.0,29799.7598,False,204.2222,468.2402,219248.8733,2.2928
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-04-30,2025-05-28,30268.0,29444.2207,False,204.2222,823.7793,678612.386,4.0337
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-05-07,2025-06-04,30363.0,29399.0,False,201.9273,964.0,929296.0,4.774
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-05-07,2025-06-04,30363.0,29855.5435,False,201.9273,507.4565,257512.0928,2.5131
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-05-07,2025-06-04,30363.0,29368.9585,False,201.9273,994.0415,988118.4805,4.9228
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-05-14,2025-06-11,27205.0,29670.0,False,203.1607,2465.0,6076225.0,12.1333
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-05-14,2025-06-11,27205.0,29927.4391,False,203.1607,2722.4391,7411674.735,13.4004
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-05-14,2025-06-11,27205.0,29637.3977,False,203.1607,2432.3977,5916558.5429,11.9728
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-05-21,2025-06-18,30935.0,29970.0,False,204.8596,965.0,931225.0,4.7105
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-05-21,2025-06-18,30935.0,30016.2862,False,204.8596,918.7138,844035.1071,4.4846
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-05-21,2025-06-18,30935.0,29948.7331,False,204.8596,986.2669,972722.4764,4.8144
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-05-28,2025-07-02,31670.0,30268.0,True,206.4655,1402.0,1965604.0,6.7905
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-05-28,2025-07-02,31670.0,30120.5769,True,206.4655,1549.4231,2400711.8992,7.5045
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-05-28,2025-07-02,31670.0,30273.3957,True,206.4655,1396.6043,1950503.6189,6.7643
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-06-04,2025-07-09,31780.0,30363.0,True,204.5763,1417.0,2007889.0,6.9265
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-06-04,2025-07-09,31780.0,30224.5557,True,204.5763,1555.4443,2419406.8819,7.6032
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-06-04,2025-07-09,31780.0,30379.6026,True,204.5763,1400.3974,1961112.8613,6.8454
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-06-11,2025-07-16,31700.0,27205.0,True,253.8,4495.0,20205025.0,17.7108
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-06-11,2025-07-16,31700.0,30099.4441,True,253.8,1600.5559,2561779.1773,6.3064
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-06-11,2025-07-16,31700.0,27580.5515,True,253.8,4119.4485,16969855.8551,16.2311
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-06-18,2025-07-23,31383.0,30935.0,True,310.7869,448.0,200704.0,1.4415
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-06-18,2025-07-23,31383.0,30238.8336,True,310.7869,1144.1664,1309116.6408,3.6815
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-06-18,2025-07-23,31383.0,30045.7486,True,310.7869,1337.2514,1788241.3547,4.3028
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-07-02,2025-07-30,31320.0,31670.0,False,317.629,350.0,122500.0,1.1019
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-07-02,2025-07-30,31320.0,30419.406,False,317.629,900.594,811069.4772,2.8354
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-07-02,2025-07-30,31320.0,30803.6934,False,317.629,516.3066,266572.4553,1.6255
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-07-09,2025-08-06,31705.0,31780.0,False,314.3333,75.0,5625.0,0.2386
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-07-09,2025-08-06,31705.0,30596.339,False,314.3333,1108.661,1229129.2393,3.527
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-07-09,2025-08-06,31705.0,31007.5751,False,314.3333,697.4249,486401.4731,2.2187
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-07-16,2025-08-13,31763.0,31700.0,False,310.6719,63.0,3969.0,0.2028
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-07-16,2025-08-13,31763.0,30757.3816,False,310.6719,1005.6184,1011268.2792,3.2369
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-07-16,2025-08-13,31763.0,30998.9141,False,310.6719,764.0859,583827.2801,2.4595
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-07-23,2025-08-20,31629.0,31383.0,False,310.7692,246.0,60516.0,0.7916
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-07-23,2025-08-20,31629.0,30888.3177,False,310.7692,740.6823,548610.2722,2.3834
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-07-23,2025-08-20,31629.0,30743.1535,False,310.7692,885.8465,784723.9942,2.8505
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-07-30,2025-08-27,31624.0,31320.0,False,307.0152,304.0,92416.0,0.9902
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-07-30,2025-08-27,31624.0,31007.4139,False,307.0152,616.5861,380178.3944,2.0083
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-07-30,2025-08-27,31624.0,30727.517,False,307.0152,896.483,803681.8192,2.92
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-08-06,2025-09-03,31639.0,31705.0,False,308.1791,66.0,4356.0,0.2142
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-08-06,2025-09-03,31639.0,31143.5506,False,308.1791,495.4494,245470.1295,1.6077
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-08-06,2025-09-03,31639.0,31130.9406,False,308.1791,508.0594,258124.3081,1.6486
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-08-13,2025-09-10,31563.0,31763.0,False,304.5,200.0,40000.0,0.6568
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-08-13,2025-09-10,31563.0,31275.3815,False,304.5,287.6185,82724.3803,0.9446
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-08-13,2025-09-10,31563.0,31228.3725,False,304.5,334.6275,111975.5847,1.0989
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-08-20,2025-09-17,31723.0,31629.0,False,302.029,94.0,8836.0,0.3112
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-08-20,2025-09-17,31723.0,31391.518,False,302.029,331.482,109880.2849,1.0975
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-08-20,2025-09-17,31723.0,31132.497,False,302.029,590.503,348693.8259,1.9551
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-08-27,2025-09-24,31872.0,31624.0,False,297.7857,248.0,61504.0,0.8328
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-08-27,2025-09-24,31872.0,31500.7114,False,297.7857,371.2886,137855.2481,1.2468
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-08-27,2025-09-24,31872.0,31156.9968,False,297.7857,715.0032,511229.6107,2.4011
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-09-03,2025-10-01,31771.0,31639.0,False,293.8028,132.0,17424.0,0.4493
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-09-03,2025-10-01,31771.0,31604.5877,False,293.8028,166.4123,27693.0514,0.5664
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-09-03,2025-10-01,31771.0,31197.2994,False,293.8028,573.7006,329132.3729,1.9527
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-09-10,2025-10-08,31646.0,31563.0,False,290.7778,83.0,6889.0,0.2854
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-09-10,2025-10-08,31646.0,31698.1946,False,290.7778,52.1946,2724.2783,0.1795
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-09-10,2025-10-08,31646.0,31148.673,False,290.7778,497.327,247334.1144,1.7103
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-09-17,2025-10-15,31631.0,31723.0,False,288.9863,92.0,8464.0,0.3184
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-09-17,2025-10-15,31631.0,31795.7019,False,288.9863,164.7019,27126.712,0.5699
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-09-17,2025-10-15,31631.0,31319.8736,False,288.9863,311.1264,96799.6255,1.0766
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-09-24,2025-10-22,31599.0,31872.0,False,287.0946,273.0,74529.0,0.9509
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-09-24,2025-10-22,31599.0,31896.2421,False,287.0946,297.2421,88352.8804,1.0353
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-09-24,2025-10-22,31599.0,31482.813,False,287.0946,116.187,13499.4165,0.4047
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-10-01,2025-10-29,31664.0,31771.0,False,284.6133,107.0,11449.0,0.3759
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-10-01,2025-10-29,31664.0,31985.6988,False,284.6133,321.6988,103490.116,1.1303
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-10-01,2025-10-29,31664.0,31405.3637,False,284.6133,258.6363,66892.7187,0.9087
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-10-08,2025-11-05,31420.0,31646.0,False,282.5132,226.0,51076.0,0.8
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-10-08,2025-11-05,31420.0,32063.4251,False,282.5132,643.4251,413995.8609,2.2775
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-10-08,2025-11-05,31420.0,31304.163,False,282.5132,115.837,13418.2184,0.41
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-10-15,2025-11-12,31411.0,31631.0,False,279.039,220.0,48400.0,0.7884
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-10-15,2025-11-12,31411.0,32136.087,False,279.039,725.087,525751.1232,2.5985
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-10-15,2025-11-12,31411.0,31304.4687,False,279.039,106.5313,11348.9135,0.3818
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-10-22,2025-11-19,31276.0,31599.0,False,275.8718,323.0,104329.0,1.1708
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-10-22,2025-11-19,31276.0,32203.0762,False,275.8718,927.0762,859470.3124,3.3605
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-10-22,2025-11-19,31276.0,31287.8349,False,275.8718,11.8349,140.0653,0.0429
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-10-29,2025-11-26,31343.0,31664.0,False,273.2025,321.0,103041.0,1.175
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-10-29,2025-11-26,31343.0,32269.8456,False,273.2025,926.8456,859042.8403,3.3925
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-10-29,2025-11-26,31343.0,31359.6126,False,273.2025,16.6126,275.9799,0.0608
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-11-05,2025-12-03,31108.0,31420.0,False,272.8375,312.0,97344.0,1.1435
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-11-05,2025-12-03,31108.0,32320.3135,False,272.8375,1212.3135,1469703.9248,4.4434
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-11-05,2025-12-03,31108.0,31147.1977,False,272.8375,39.1977,1536.4602,0.1437
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-11-12,2025-12-10,30893.0,31411.0,False,269.5802,518.0,268324.0,1.9215
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-11-12,2025-12-10,30893.0,32367.4965,False,269.5802,1474.4965,2174139.9633,5.4696
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-11-12,2025-12-10,30893.0,31147.9314,False,269.5802,254.9314,64990.0342,0.9457
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-11-19,2025-12-17,30842.0,31276.0,False,267.939,434.0,188356.0,1.6198
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-11-19,2025-12-17,30842.0,32405.1864,False,267.939,1563.1864,2443551.756,5.8341
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-11-19,2025-12-17,30842.0,31035.3578,False,267.939,193.3578,37387.2572,0.7216
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-11-26,2026-01-07,30948.0,31343.0,True,265.5181,395.0,156025.0,1.4877
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-11-26,2026-01-07,30948.0,32444.044,True,265.5181,1496.044,2238147.694,5.6344
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-11-26,2026-01-07,30948.0,31101.7188,True,265.5181,153.7188,23629.4627,0.5789
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-12-03,2026-01-14,30875.0,31108.0,True,265.1548,233.0,54289.0,0.8787
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-12-03,2026-01-14,30875.0,32469.0552,True,265.1548,1594.0552,2541011.9443,6.0118
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-12-03,2026-01-14,30875.0,30900.8384,True,265.1548,25.8384,667.6238,0.0974
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-12-10,2026-01-21,30830.0,30893.0,True,264.5647,63.0,3969.0,0.2381
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-12-10,2026-01-21,30830.0,32481.9552,True,264.5647,1651.9552,2728955.8449,6.244
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-12-10,2026-01-21,30830.0,30719.4663,True,264.5647,110.5337,12217.6965,0.4178
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2025-12-17,2026-01-28,30715.0,30842.0,True,262.0814,127.0,16129.0,0.4846
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2025-12-17,2026-01-28,30715.0,32491.326,True,262.0814,1776.326,3155334.1898,6.7778
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2025-12-17,2026-01-28,30715.0,30679.5898,True,262.0814,35.4102,1253.8788,0.1351
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-01-07,2026-02-04,30714.0,30948.0,False,260.2874,234.0,54756.0,0.899
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-01-07,2026-02-04,30714.0,32504.8598,False,260.2874,1790.8598,3207178.8445,6.8803
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-01-07,2026-02-04,30714.0,30773.7759,False,260.2874,59.7759,3573.1523,0.2297
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-01-14,2026-02-11,30555.0,30875.0,False,258.1591,320.0,102400.0,1.2395
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-01-14,2026-02-11,30555.0,32513.8989,False,258.1591,1958.8989,3837284.808,7.588
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-01-14,2026-02-11,30555.0,30714.9341,False,258.1591,159.9341,25578.9147,0.6195
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-01-21,2026-02-18,30201.0,30830.0,False,255.764,629.0,395641.0,2.4593
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-01-21,2026-02-18,30201.0,32519.9891,False,255.764,2318.9891,5377710.3131,9.0669
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-01-21,2026-02-18,30201.0,30679.8109,False,255.764,478.8109,229259.896,1.8721
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-01-28,2026-02-25,30066.0,30715.0,False,254.2,649.0,421201.0,2.5531
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-01-28,2026-02-25,30066.0,32520.0612,False,254.2,2454.0612,6022416.393,9.6541
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-01-28,2026-02-25,30066.0,30585.0923,False,254.2,519.0923,269456.7732,2.0421
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-02-04,2026-03-04,30035.0,30714.0,False,251.4176,679.0,461041.0,2.7007
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-02-04,2026-03-04,30035.0,32519.6236,False,251.4176,2484.6236,6173354.6222,9.8825
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-02-04,2026-03-04,30035.0,30586.6335,False,251.4176,551.6335,304299.562,2.1941
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-02-11,2026-03-11,29977.0,30555.0,False,250.413,578.0,334084.0,2.3082
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-02-11,2026-03-11,29977.0,32511.5885,False,250.413,2534.5885,6424138.6288,10.1216
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-02-11,2026-03-11,29977.0,30455.0695,False,250.413,478.0695,228550.4678,1.9091
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-02-18,2026-03-18,29945.0,30201.0,False,251.5269,256.0,65536.0,1.0178
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-02-18,2026-03-18,29945.0,32487.6484,False,251.5269,2542.6484,6465060.8388,10.1089
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-02-18,2026-03-18,29945.0,30162.177,False,251.5269,217.177,47165.8623,0.8634
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-02-25,2026-03-25,30229.0,30066.0,False,250.2872,163.0,26569.0,0.6513
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-02-25,2026-03-25,30229.0,32458.2438,False,250.2872,2229.2438,4969527.9778,8.9067
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-02-25,2026-03-25,30229.0,30051.7923,False,250.2872,177.2077,31402.5737,0.708
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-03-04,2026-04-08,29859.0,30035.0,True,247.9789,176.0,30976.0,0.7097
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-03-04,2026-04-08,29859.0,32428.183,True,247.9789,2569.183,6600701.3158,10.3605
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-03-04,2026-04-08,29859.0,30026.6134,True,247.9789,167.6134,28094.2439,0.6759
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-03-11,2026-04-15,29864.0,29977.0,True,246.0,113.0,12769.0,0.4593
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-03-11,2026-04-15,29864.0,32396.3422,True,246.0,2532.3422,6412756.7764,10.2941
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-03-11,2026-04-15,29864.0,29979.3563,True,246.0,115.3563,13307.0858,0.4689
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-03-18,2026-04-29,30164.0,29945.0,True,243.7938,219.0,47961.0,0.8983
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-03-18,2026-04-29,30164.0,32363.9241,True,243.7938,2199.9241,4839666.2376,9.0237
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-03-18,2026-04-29,30164.0,29953.2519,True,243.7938,210.7481,44414.761,0.8645
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-03-25,2026-05-06,30026.0,30229.0,True,244.2041,203.0,41209.0,0.8313
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-03-25,2026-05-06,30026.0,32344.3071,True,244.2041,2318.3071,5374547.827,9.4933
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-03-25,2026-05-06,30026.0,30184.8568,True,244.2041,158.8568,25235.4847,0.6505
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-04-08,2026-05-13,30346.0,29859.0,True,245.4747,487.0,237169.0,1.9839
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-04-08,2026-05-13,30346.0,32309.5791,True,245.4747,1963.5791,3855642.9759,7.9991
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-04-08,2026-05-13,30346.0,29883.2316,True,245.4747,462.7684,214154.5784,1.8852
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-04-15,2026-05-20,30447.0,29864.0,True,243.07,583.0,339889.0,2.3985
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-04-15,2026-05-20,30447.0,32275.9491,True,243.07,1828.9491,3345054.8856,7.5244
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-04-15,2026-05-20,30447.0,29887.0048,True,243.07,559.9952,313594.664,2.3038
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-04-29,2026-05-27,30870.0,30164.0,False,243.6337,706.0,498436.0,2.8978
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-04-29,2026-05-27,30870.0,32255.4493,False,243.6337,1385.4493,1919469.7761,5.6866
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-04-29,2026-05-27,30870.0,30130.2278,False,243.6337,739.7722,547262.8354,3.0364
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-05-06,2026-06-03,30293.0,30026.0,False,242.598,267.0,71289.0,1.1006
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-05-06,2026-06-03,30293.0,32229.7498,False,242.598,1936.7498,3750999.9244,7.9834
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-05-06,2026-06-03,30293.0,30018.2294,False,242.598,274.7706,75498.8574,1.1326
izhodiscna,1010P,Dermatološki pregled - prvi,4,naivni,2026-05-13,2026-06-17,30068.0,30346.0,True,243.3495,278.0,77284.0,1.1424
izhodiscna,1010P,Dermatološki pregled - prvi,4,lin,2026-05-13,2026-06-17,30068.0,32217.4596,True,243.3495,2149.4596,4620176.4432,8.8328
izhodiscna,1010P,Dermatološki pregled - prvi,4,ar1,2026-05-13,2026-06-17,30068.0,30278.8686,True,243.3495,210.8686,44465.5616,0.8665
