vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,opazovan,mase_scale
1941,UZ vratnih žil,1,naivni,2026-01-21,2026-01-28,28455.0,28082.0,True,291.48936170212767
1941,UZ vratnih žil,1,lin,2026-01-21,2026-01-28,28455.0,30092.377827547592,True,291.48936170212767
1941,UZ vratnih žil,1,ar1,2026-01-21,2026-01-28,28455.0,28144.428110394663,True,291.48936170212767
1941,UZ vratnih žil,1,naivni,2026-01-28,2026-02-04,28479.0,28455.0,True,292.34736842105264
1941,UZ vratnih žil,1,lin,2026-01-28,2026-02-04,28479.0,30157.19517543859,True,292.34736842105264
1941,UZ vratnih žil,1,ar1,2026-01-28,2026-02-04,28479.0,28521.412736996346,True,292.34736842105264
1941,UZ vratnih žil,1,naivni,2026-02-04,2026-02-11,28594.0,28479.0,True,289.5520833333333
1941,UZ vratnih žil,1,lin,2026-02-04,2026-02-11,28594.0,30219.977663230253,True,289.5520833333333
1941,UZ vratnih žil,1,ar1,2026-02-04,2026-02-11,28594.0,28544.092244245752,True,289.5520833333333
1941,UZ vratnih žil,1,naivni,2026-02-11,2026-02-18,29143.0,28594.0,True,287.7525773195876
1941,UZ vratnih žil,1,lin,2026-02-11,2026-02-18,29143.0,30284.538396802018,True,287.7525773195876
1941,UZ vratnih žil,1,ar1,2026-02-11,2026-02-18,29143.0,28659.281773572846,True,287.7525773195876
1941,UZ vratnih žil,1,naivni,2026-02-18,2026-02-25,29036.0,29143.0,True,290.4183673469388
1941,UZ vratnih žil,1,lin,2026-02-18,2026-02-25,29036.0,30368.337250051536,True,290.4183673469388
1941,UZ vratnih žil,1,ar1,2026-02-18,2026-02-25,29036.0,29216.28024672482,True,290.4183673469388
1941,UZ vratnih žil,1,naivni,2026-02-25,2026-03-04,29111.0,29036.0,True,288.5656565656566
1941,UZ vratnih žil,1,lin,2026-02-25,2026-03-04,29111.0,30444.273535353543,True,288.5656565656566
1941,UZ vratnih žil,1,ar1,2026-02-25,2026-03-04,29111.0,29105.085996278853,True,288.5656565656566
1941,UZ vratnih žil,1,naivni,2026-03-04,2026-03-11,29384.0,29111.0,True,286.43
1941,UZ vratnih žil,1,lin,2026-03-04,2026-03-11,29384.0,30519.908910891092,True,286.43
1941,UZ vratnih žil,1,ar1,2026-03-04,2026-03-11,29384.0,29179.6159664549,True,286.43
1941,UZ vratnih žil,1,naivni,2026-03-11,2026-03-18,29662.0,29384.0,True,286.2970297029703
1941,UZ vratnih žil,1,lin,2026-03-11,2026-03-18,29662.0,30603.0252378179,True,286.2970297029703
1941,UZ vratnih žil,1,ar1,2026-03-11,2026-03-18,29662.0,29455.937861772127,True,286.2970297029703
1941,UZ vratnih žil,1,naivni,2026-03-18,2026-03-25,29485.0,29662.0,True,286.2156862745098
1941,UZ vratnih žil,1,lin,2026-03-18,2026-03-25,29485.0,30693.493622691807,True,286.2156862745098
1941,UZ vratnih žil,1,ar1,2026-03-18,2026-03-25,29485.0,29737.67294671217,True,286.2156862745098
1941,UZ vratnih žil,1,naivni,2026-03-25,2026-04-01,29260.5,29485.0,False,285.15533980582524
1941,UZ vratnih žil,1,lin,2026-03-25,2026-04-01,29260.5,30773.499066467513,False,285.15533980582524
1941,UZ vratnih žil,1,ar1,2026-03-25,2026-04-01,29260.5,29554.826644188233,False,285.15533980582524
1941,UZ vratnih žil,1,naivni,2026-04-01,2026-04-08,29036.0,29260.5,True,284.57211538461536
1941,UZ vratnih žil,1,lin,2026-04-01,2026-04-08,29036.0,30841.68296703296,True,284.57211538461536
1941,UZ vratnih žil,1,ar1,2026-04-01,2026-04-08,29036.0,29324.44040805787,True,284.57211538461536
1941,UZ vratnih žil,1,naivni,2026-04-08,2026-04-15,28874.0,29036.0,True,284.0
1941,UZ vratnih žil,1,lin,2026-04-08,2026-04-15,28874.0,30898.55031446542,True,284.0
1941,UZ vratnih žil,1,ar1,2026-04-08,2026-04-15,28874.0,29094.99493783937,True,284.0
1941,UZ vratnih žil,1,naivni,2026-04-15,2026-04-22,28992.0,28874.0,False,282.8490566037736
1941,UZ vratnih žil,1,lin,2026-04-15,2026-04-22,28992.0,30946.917298536413,False,282.8490566037736
1941,UZ vratnih žil,1,ar1,2026-04-15,2026-04-22,28992.0,28929.61916200311,False,282.8490566037736
1941,UZ vratnih žil,1,naivni,2026-04-22,2026-04-29,29110.0,28992.0,True,281.30841121495325
1941,UZ vratnih žil,1,lin,2026-04-22,2026-04-29,29110.0,30997.51289373485,True,281.30841121495325
1941,UZ vratnih žil,1,ar1,2026-04-22,2026-04-29,29110.0,29047.760397232425,True,281.30841121495325
1941,UZ vratnih žil,1,naivni,2026-04-29,2026-05-06,29498.0,29110.0,True,279.7962962962963
1941,UZ vratnih žil,1,lin,2026-04-29,2026-05-06,29498.0,31050.249915052664,True,279.7962962962963
1941,UZ vratnih žil,1,ar1,2026-04-29,2026-05-06,29498.0,29165.927898154594,True,279.7962962962963
1941,UZ vratnih žil,1,naivni,2026-05-06,2026-05-13,29573.0,29498.0,True,280.7889908256881
1941,UZ vratnih žil,1,lin,2026-05-06,2026-05-13,29573.0,31114.863469557975,True,280.7889908256881
1941,UZ vratnih žil,1,ar1,2026-05-06,2026-05-13,29573.0,29557.629800363688,True,280.7889908256881
1941,UZ vratnih žil,1,naivni,2026-05-13,2026-05-20,28621.0,29573.0,True,278.91818181818184
1941,UZ vratnih žil,1,lin,2026-05-13,2026-05-20,28621.0,31179.597051597048,True,278.91818181818184
1941,UZ vratnih žil,1,ar1,2026-05-13,2026-05-20,28621.0,29632.309735292216,True,278.91818181818184
1941,UZ vratnih žil,1,naivni,2026-05-20,2026-05-27,28836.0,28621.0,True,284.98198198198196
1941,UZ vratnih žil,1,lin,2026-05-20,2026-05-27,28836.0,31207.770672458173,True,284.98198198198196
1941,UZ vratnih žil,1,ar1,2026-05-20,2026-05-27,28836.0,28668.11066498413,True,284.98198198198196
1941,UZ vratnih žil,1,naivni,2026-05-27,2026-06-03,28651.0,28836.0,True,284.35714285714283
1941,UZ vratnih žil,1,lin,2026-05-27,2026-06-03,28651.0,31242.15328697851,True,284.35714285714283
1941,UZ vratnih žil,1,ar1,2026-05-27,2026-06-03,28651.0,28883.671933933245,True,284.35714285714283
1941,UZ vratnih žil,1,naivni,2026-06-03,2026-06-10,28153.5,28651.0,False,283.4778761061947
1941,UZ vratnih žil,1,lin,2026-06-03,2026-06-10,28153.5,31268.47003570874,False,283.4778761061947
1941,UZ vratnih žil,1,ar1,2026-06-03,2026-06-10,28153.5,28696.54618614269,False,283.4778761061947
1941,UZ vratnih žil,1,naivni,2026-06-10,2026-06-17,27656.0,28153.5,True,285.35526315789474
1941,UZ vratnih žil,1,lin,2026-06-10,2026-06-17,27656.0,31276.17177726925,True,285.35526315789474
1941,UZ vratnih žil,1,ar1,2026-06-10,2026-06-17,27656.0,28196.087419667896,True,285.35526315789474
1941,UZ vratnih žil,1,naivni,2026-06-17,2026-06-24,27853.0,27656.0,True,287.2
1941,UZ vratnih žil,1,lin,2026-06-17,2026-06-24,27853.0,31265.98575712145,True,287.2
1941,UZ vratnih žil,1,ar1,2026-06-17,2026-06-24,27853.0,27697.40709855724,True,287.2
1941,UZ vratnih žil,1,naivni,2026-06-24,2026-07-01,28747.0,27853.0,True,286.42241379310343
1941,UZ vratnih žil,1,lin,2026-06-24,2026-07-01,28747.0,31262.349543177123,True,286.42241379310343
1941,UZ vratnih žil,1,ar1,2026-06-24,2026-07-01,28747.0,27893.733302522134,True,286.42241379310343
1941,UZ vratnih žil,1,naivni,2026-07-01,2026-07-08,28597.0,28747.0,True,291.61538461538464
1941,UZ vratnih žil,1,lin,2026-07-01,2026-07-08,28597.0,31288.64725481675,True,291.61538461538464
1941,UZ vratnih žil,1,ar1,2026-07-01,2026-07-08,28597.0,28788.305243117564,True,291.61538461538464
1941,UZ vratnih žil,1,naivni,2026-07-08,2026-07-15,28688.0,28597.0,True,290.41525423728814
1941,UZ vratnih žil,1,lin,2026-07-08,2026-07-15,28688.0,31308.66073208945,True,290.41525423728814
1941,UZ vratnih žil,1,ar1,2026-07-08,2026-07-15,28688.0,28637.007843218842,True,290.41525423728814
1941,UZ vratnih žil,4,naivni,2025-03-26,2025-04-23,25944.0,24488.0,True,245.2941176470588
1941,UZ vratnih žil,4,lin,2025-03-26,2025-04-23,25944.0,23070.25309485188,True,245.2941176470588
1941,UZ vratnih žil,4,ar1,2025-03-26,2025-04-23,25944.0,25571.42847456339,True,245.2941176470588
1941,UZ vratnih žil,4,naivni,2025-04-02,2025-04-30,26313.0,24669.0,True,244.05769230769232
1941,UZ vratnih žil,4,lin,2025-04-02,2025-04-30,26313.0,23313.524431543297,True,244.05769230769232
1941,UZ vratnih žil,4,ar1,2025-04-02,2025-04-30,26313.0,25721.058050068285,True,244.05769230769232
1941,UZ vratnih žil,4,naivni,2025-04-09,2025-05-07,26339.0,25404.0,True,253.32075471698113
1941,UZ vratnih žil,4,lin,2025-04-09,2025-05-07,26339.0,23598.021764817982,True,253.32075471698113
1941,UZ vratnih žil,4,ar1,2025-04-09,2025-05-07,26339.0,26901.541199785133,True,253.32075471698113
1941,UZ vratnih žil,4,naivni,2025-04-16,2025-05-14,26820.0,25659.0,True,253.35185185185185
1941,UZ vratnih žil,4,lin,2025-04-16,2025-05-14,26820.0,23882.416161616165,True,253.35185185185185
1941,UZ vratnih žil,4,ar1,2025-04-16,2025-05-14,26820.0,27129.301324192973,True,253.35185185185185
1941,UZ vratnih žil,4,naivni,2025-04-23,2025-05-21,27120.0,25944.0,True,253.92727272727274
1941,UZ vratnih žil,4,lin,2025-04-23,2025-05-21,27120.0,24168.96715652769,True,253.92727272727274
1941,UZ vratnih žil,4,ar1,2025-04-23,2025-05-21,27120.0,27418.986712459293,True,253.92727272727274
1941,UZ vratnih žil,4,naivni,2025-04-30,2025-05-28,27516.0,26313.0,True,255.98214285714286
1941,UZ vratnih žil,4,lin,2025-04-30,2025-05-28,27516.0,24463.789992221933,True,255.98214285714286
1941,UZ vratnih žil,4,ar1,2025-04-30,2025-05-28,27516.0,27862.19404845735,True,255.98214285714286
1941,UZ vratnih žil,4,naivni,2025-05-07,2025-06-04,28048.0,26339.0,True,251.94736842105263
1941,UZ vratnih žil,4,lin,2025-05-07,2025-06-04,28048.0,24740.694638407833,True,251.94736842105263
1941,UZ vratnih žil,4,ar1,2025-05-07,2025-06-04,28048.0,27680.892774725547,True,251.94736842105263
1941,UZ vratnih žil,4,naivni,2025-05-14,2025-06-11,27454.0,26820.0,True,255.89655172413794
1941,UZ vratnih žil,4,lin,2025-05-14,2025-06-11,27454.0,25034.227878433667,True,255.89655172413794
1941,UZ vratnih žil,4,ar1,2025-05-14,2025-06-11,27454.0,28320.012638300323,True,255.89655172413794
1941,UZ vratnih žil,4,naivni,2025-05-21,2025-06-18,28281.0,27120.0,True,256.64406779661016
1941,UZ vratnih žil,4,lin,2025-05-21,2025-06-18,28281.0,25330.07542835972,True,256.64406779661016
1941,UZ vratnih žil,4,ar1,2025-05-21,2025-06-18,28281.0,28631.063456028824,True,256.64406779661016
1941,UZ vratnih žil,4,naivni,2025-05-28,2025-06-25,28320.0,27516.0,False,258.96666666666664
1941,UZ vratnih žil,4,lin,2025-05-28,2025-06-25,28320.0,25634.76287678477,False,258.96666666666664
1941,UZ vratnih žil,4,ar1,2025-05-28,2025-06-25,28320.0,29103.73345404207,False,258.96666666666664
1941,UZ vratnih žil,4,naivni,2025-06-04,2025-07-02,28359.0,28048.0,True,263.44262295081967
1941,UZ vratnih žil,4,lin,2025-06-04,2025-07-02,28359.0,25956.972274684613,True,263.44262295081967
1941,UZ vratnih žil,4,ar1,2025-06-04,2025-07-02,28359.0,29800.433198838593,True,263.44262295081967
1941,UZ vratnih žil,4,naivni,2025-06-11,2025-07-09,28353.0,27454.0,True,268.7741935483871
1941,UZ vratnih žil,4,lin,2025-06-11,2025-07-09,28353.0,26218.82630888377,True,268.7741935483871
1941,UZ vratnih žil,4,ar1,2025-06-11,2025-07-09,28353.0,28620.489801291675,True,268.7741935483871
1941,UZ vratnih žil,4,naivni,2025-06-18,2025-07-16,27558.0,28281.0,True,277.63492063492066
1941,UZ vratnih žil,4,lin,2025-06-18,2025-07-16,27558.0,26519.69301739926,True,277.63492063492066
1941,UZ vratnih žil,4,ar1,2025-06-18,2025-07-16,27558.0,29765.250131524426,True,277.63492063492066
1941,UZ vratnih žil,4,naivni,2025-06-25,2025-07-23,28572.0,28320.0,True,273.90625
1941,UZ vratnih žil,4,lin,2025-06-25,2025-07-23,28572.0,26804.912062937077,True,273.90625
1941,UZ vratnih žil,4,ar1,2025-06-25,2025-07-23,28572.0,29664.29348644619,True,273.90625
1941,UZ vratnih žil,4,naivni,2025-07-02,2025-07-30,28431.0,28359.0,True,270.2923076923077
1941,UZ vratnih žil,4,lin,2025-07-02,2025-07-30,28431.0,27075.564916675357,True,270.2923076923077
1941,UZ vratnih žil,4,ar1,2025-07-02,2025-07-30,28431.0,29589.38844547965,True,270.2923076923077
1941,UZ vratnih žil,4,naivni,2025-07-09,2025-08-06,28707.0,28353.0,True,266.2878787878788
1941,UZ vratnih žil,4,lin,2025-07-09,2025-08-06,28707.0,27329.780589033435,True,266.2878787878788
1941,UZ vratnih žil,4,ar1,2025-07-09,2025-08-06,28707.0,29468.742048528453,True,266.2878787878788
1941,UZ vratnih žil,4,naivni,2025-07-16,2025-08-13,28723.0,27558.0,True,274.17910447761193
1941,UZ vratnih žil,4,lin,2025-07-16,2025-08-13,28723.0,27519.232431194396,True,274.17910447761193
1941,UZ vratnih žil,4,ar1,2025-07-16,2025-08-13,28723.0,28291.64313292069,True,274.17910447761193
1941,UZ vratnih žil,4,naivni,2025-07-23,2025-08-20,27115.0,28572.0,True,285.05882352941177
1941,UZ vratnih žil,4,lin,2025-07-23,2025-08-20,27115.0,27759.92804774084,True,285.05882352941177
1941,UZ vratnih žil,4,ar1,2025-07-23,2025-08-20,27115.0,29575.601322108494,True,285.05882352941177
1941,UZ vratnih žil,4,naivni,2025-07-30,2025-08-27,28635.0,28431.0,True,282.9710144927536
1941,UZ vratnih žil,4,lin,2025-07-30,2025-08-27,28635.0,27978.232158166385,True,282.9710144927536
1941,UZ vratnih žil,4,ar1,2025-07-30,2025-08-27,28635.0,29308.687903588936,True,282.9710144927536
1941,UZ vratnih žil,4,naivni,2025-08-06,2025-09-03,28217.0,28707.0,True,282.87142857142857
1941,UZ vratnih žil,4,lin,2025-08-06,2025-09-03,28217.0,28200.571529175053,True,282.87142857142857
1941,UZ vratnih žil,4,ar1,2025-08-06,2025-09-03,28217.0,29613.193406834398,True,282.87142857142857
1941,UZ vratnih žil,4,naivni,2025-08-13,2025-09-10,27994.0,28723.0,True,279.11267605633805
1941,UZ vratnih žil,4,lin,2025-08-13,2025-09-10,27994.0,28411.3354985315,True,279.11267605633805
1941,UZ vratnih žil,4,ar1,2025-08-13,2025-09-10,27994.0,29572.15644960432,True,279.11267605633805
1941,UZ vratnih žil,4,naivni,2025-08-20,2025-09-17,27862.0,27115.0,True,297.56944444444446
1941,UZ vratnih žil,4,lin,2025-08-20,2025-09-17,27862.0,28516.858694310737,True,297.56944444444446
1941,UZ vratnih žil,4,ar1,2025-08-20,2025-09-17,27862.0,27529.446981542067,True,297.56944444444446
1941,UZ vratnih žil,4,naivni,2025-08-27,2025-09-24,27586.0,28635.0,True,314.3150684931507
1941,UZ vratnih žil,4,lin,2025-08-27,2025-09-24,27586.0,28703.0335579415,True,314.3150684931507
1941,UZ vratnih žil,4,ar1,2025-08-27,2025-09-24,27586.0,29295.099182831895,True,314.3150684931507
1941,UZ vratnih žil,4,naivni,2025-09-03,2025-10-01,27884.0,28217.0,True,315.7162162162162
1941,UZ vratnih žil,4,lin,2025-09-03,2025-10-01,27884.0,28855.342427690844,True,315.7162162162162
1941,UZ vratnih žil,4,ar1,2025-09-03,2025-10-01,27884.0,28746.6412203363,True,315.7162162162162
1941,UZ vratnih žil,4,naivni,2025-09-10,2025-10-08,28060.0,27994.0,True,314.48
1941,UZ vratnih žil,4,lin,2025-09-10,2025-10-08,28060.0,28986.732727272716,True,314.48
1941,UZ vratnih žil,4,ar1,2025-09-10,2025-10-08,28060.0,28457.735898896964,True,314.48
1941,UZ vratnih žil,4,naivni,2025-09-17,2025-10-15,27955.0,27862.0,True,312.07894736842104
1941,UZ vratnih žil,4,lin,2025-09-17,2025-10-15,27955.0,29103.478153425523,True,312.07894736842104
1941,UZ vratnih žil,4,ar1,2025-09-17,2025-10-15,27955.0,28284.909168093436,True,312.07894736842104
1941,UZ vratnih žil,4,naivni,2025-09-24,2025-10-22,28289.0,27586.0,True,311.61038961038963
1941,UZ vratnih žil,4,lin,2025-09-24,2025-10-22,28289.0,29198.656554416048,True,311.61038961038963
1941,UZ vratnih žil,4,ar1,2025-09-24,2025-10-22,28289.0,27954.64650717257,True,311.61038961038963
1941,UZ vratnih žil,4,naivni,2025-10-01,2025-10-29,28694.0,27884.0,True,311.43589743589746
1941,UZ vratnih žil,4,lin,2025-10-01,2025-10-29,28694.0,29304.249975657265,True,311.43589743589746
1941,UZ vratnih žil,4,ar1,2025-10-01,2025-10-29,28694.0,28275.50614923199,True,311.43589743589746
1941,UZ vratnih žil,4,naivni,2025-10-08,2025-11-05,28325.0,28060.0,True,309.72151898734177
1941,UZ vratnih žil,4,lin,2025-10-08,2025-11-05,28325.0,29413.21838959212,True,309.72151898734177
1941,UZ vratnih žil,4,ar1,2025-10-08,2025-11-05,28325.0,28459.441520868044,True,309.72151898734177
1941,UZ vratnih žil,4,naivni,2025-10-15,2025-11-12,28115.0,27955.0,True,307.1625
1941,UZ vratnih žil,4,lin,2025-10-15,2025-11-12,28115.0,29510.735230352308,True,307.1625
1941,UZ vratnih žil,4,ar1,2025-10-15,2025-11-12,28115.0,28325.964632158364,True,307.1625
1941,UZ vratnih žil,4,naivni,2025-10-22,2025-11-19,28342.0,28289.0,True,307.4938271604938
1941,UZ vratnih žil,4,lin,2025-10-22,2025-11-19,28342.0,29620.035045330358,True,307.4938271604938
1941,UZ vratnih žil,4,ar1,2025-10-22,2025-11-19,28342.0,28687.255915096695,True,307.4938271604938
1941,UZ vratnih žil,4,naivni,2025-10-29,2025-11-26,28127.0,28694.0,True,308.6829268292683
1941,UZ vratnih žil,4,lin,2025-10-29,2025-11-26,28127.0,29744.066118131064,True,308.6829268292683
1941,UZ vratnih žil,4,ar1,2025-10-29,2025-11-26,28127.0,29131.764980302516,True,308.6829268292683
1941,UZ vratnih žil,4,naivni,2025-11-05,2025-12-03,28348.0,28325.0,True,309.4096385542169
1941,UZ vratnih žil,4,lin,2025-11-05,2025-12-03,28348.0,29843.205659613246,True,309.4096385542169
1941,UZ vratnih žil,4,ar1,2025-11-05,2025-12-03,28348.0,28695.66846392196,True,309.4096385542169
1941,UZ vratnih žil,4,naivni,2025-11-12,2025-12-10,27794.0,28115.0,True,308.2261904761905
1941,UZ vratnih žil,4,lin,2025-11-12,2025-12-10,27794.0,29926.69857338284,True,308.2261904761905
1941,UZ vratnih žil,4,ar1,2025-11-12,2025-12-10,27794.0,28449.62546902282,True,308.2261904761905
1941,UZ vratnih žil,4,naivni,2025-11-19,2025-12-17,27793.0,28342.0,True,307.2705882352941
1941,UZ vratnih žil,4,lin,2025-11-19,2025-12-17,27793.0,30016.7773291193,True,307.2705882352941
1941,UZ vratnih žil,4,ar1,2025-11-19,2025-12-17,27793.0,28688.668751924964,True,307.2705882352941
1941,UZ vratnih žil,4,naivni,2025-11-26,2025-12-24,27792.666666666668,28127.0,False,306.19767441860466
1941,UZ vratnih žil,4,lin,2025-11-26,2025-12-24,27792.666666666668,30091.735206920843,False,306.19767441860466
1941,UZ vratnih žil,4,ar1,2025-11-26,2025-12-24,27792.666666666668,28441.02912805511,False,306.19767441860466
1941,UZ vratnih žil,4,naivni,2025-12-03,2025-12-31,27792.333333333332,28348.0,False,305.2183908045977
1941,UZ vratnih žil,4,lin,2025-12-03,2025-12-31,27792.333333333332,30173.200723820926,False,305.2183908045977
1941,UZ vratnih žil,4,ar1,2025-12-03,2025-12-31,27792.333333333332,28672.42675998801,False,305.2183908045977
1941,UZ vratnih žil,4,naivni,2025-12-10,2026-01-07,27792.0,27794.0,True,308.04545454545456
1941,UZ vratnih žil,4,lin,2025-12-10,2026-01-07,27792.0,30224.26782431052,True,308.04545454545456
1941,UZ vratnih žil,4,ar1,2025-12-10,2026-01-07,27792.0,28062.31333591778,True,308.04545454545456
1941,UZ vratnih žil,4,naivni,2025-12-17,2026-01-14,27922.0,27793.0,True,304.59550561797755
1941,UZ vratnih žil,4,lin,2025-12-17,2026-01-14,27922.0,30272.31144585751,True,304.59550561797755
1941,UZ vratnih žil,4,ar1,2025-12-17,2026-01-14,27922.0,28054.224335624705,True,304.59550561797755
1941,UZ vratnih žil,4,naivni,2025-12-24,2026-01-21,28082.0,27792.666666666668,True,301.2148148148148
1941,UZ vratnih žil,4,lin,2025-12-24,2026-01-21,28082.0,30317.527185857634,True,301.2148148148148
1941,UZ vratnih žil,4,ar1,2025-12-24,2026-01-21,28082.0,28047.207042299946,True,301.2148148148148
1941,UZ vratnih žil,4,naivni,2025-12-31,2026-01-28,28455.0,27792.333333333332,True,297.90842490842493
1941,UZ vratnih žil,4,lin,2025-12-31,2026-01-28,28455.0,30360.06819197631,True,297.90842490842493
1941,UZ vratnih žil,4,ar1,2025-12-31,2026-01-28,28455.0,28040.523426723445,True,297.90842490842493
1941,UZ vratnih žil,4,naivni,2026-01-07,2026-02-04,28479.0,27792.0,True,294.67391304347825
1941,UZ vratnih žil,4,lin,2026-01-07,2026-02-04,28479.0,30400.07826285896,True,294.67391304347825
1941,UZ vratnih žil,4,ar1,2026-01-07,2026-02-04,28479.0,28034.14915578266,True,294.67391304347825
1941,UZ vratnih žil,4,naivni,2026-01-14,2026-02-11,28594.0,27922.0,True,292.9032258064516
1941,UZ vratnih žil,4,lin,2026-01-14,2026-02-11,28594.0,30443.50130886586,True,292.9032258064516
1941,UZ vratnih žil,4,ar1,2026-01-14,2026-02-11,28594.0,28165.112259772097,True,292.9032258064516
1941,UZ vratnih žil,4,naivni,2026-01-21,2026-02-18,29143.0,28082.0,True,291.48936170212767
1941,UZ vratnih žil,4,lin,2026-01-21,2026-02-18,29143.0,30491.502099664052,True,291.48936170212767
1941,UZ vratnih žil,4,ar1,2026-01-21,2026-02-18,29143.0,28327.88061018409,True,291.48936170212767
