razlicica,vzs,naziv,datum,razlika,z,z_flag,if_flag,konsenz
delno_ocisceno,AGREGAT,Agregat,2024-05-03,1707.0,0.5264,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-05-09,-360.0,-0.3314,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-05-16,-2010.0,-1.0162,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-05-23,-9.0,-0.1858,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-05-30,1148.0,0.2944,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-06-06,-3204.0,-1.5117,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-06-13,4474.0,1.6748,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-06-20,-2484.0,-1.2129,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-06-27,1003.0,0.2342,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-07-04,-154.0,-0.2459,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-07-11,-759.0,-0.497,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-07-18,-7095.0,-3.1266,True,True,True
delno_ocisceno,AGREGAT,Agregat,2024-07-25,-2018.0,-1.0195,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-08-01,-2517.0,-1.2266,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-08-08,1156.0,0.2977,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-08-16,-515.0,-0.3958,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-08-22,-329.0,-0.3186,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-08-29,12731.0,5.1016,True,True,True
delno_ocisceno,AGREGAT,Agregat,2024-09-05,-2820.0,-1.3524,False,True,False
delno_ocisceno,AGREGAT,Agregat,2024-09-12,-573.0,-0.4198,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-09-19,226.0,-0.0882,False,True,False
delno_ocisceno,AGREGAT,Agregat,2024-09-26,-339.0,-0.3227,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-10-03,2346.0,0.7916,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-10-10,1026.0,0.2438,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-10-17,-2800.0,-1.3441,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-10-24,1733.0,0.5372,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-10-31,1255.0,0.3388,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-11-07,120.0,-0.1322,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-11-14,383.0,-0.0231,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-11-21,-1091.0,-0.6348,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-11-28,94.0,-0.143,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-12-05,-1245.0,-0.6987,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-12-12,-102.0,-0.2244,False,False,False
delno_ocisceno,AGREGAT,Agregat,2024-12-19,-50.0,-0.2028,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-01-08,286.0,-0.0633,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-01-15,-49.0,-0.2024,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-01-22,1665.0,0.509,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-01-29,3062.0,1.0888,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-02-05,695.0,0.1064,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-02-12,4481.0,1.6777,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-02-19,-304.0,-0.3082,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-02-26,4273.0,1.5913,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-03-05,238.0,-0.0833,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-03-12,1868.0,0.5932,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-03-19,315.0,-0.0513,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-03-26,1474.0,0.4297,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-04-02,361.0,-0.0322,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-04-09,1263.0,0.3421,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-04-16,529.0,0.0375,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-04-23,1002.0,0.2338,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-04-30,3220.0,1.1543,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-05-07,-1741.0,-0.9046,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-05-14,1351.0,0.3787,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-05-21,-425.0,-0.3584,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-05-28,2279.0,0.7638,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-06-04,2652.0,0.9186,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-06-18,-1522.0,-0.8137,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-07-02,750.0,0.1292,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-07-09,1212.0,0.321,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-07-16,-666.0,-0.4584,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-07-23,3251.0,1.1672,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-07-30,-1271.0,-0.7095,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-08-06,1254.0,0.3384,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-08-13,1068.0,0.2612,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-08-20,-8163.0,-3.5698,True,True,True
delno_ocisceno,AGREGAT,Agregat,2025-08-27,6647.0,2.5766,True,True,True
delno_ocisceno,AGREGAT,Agregat,2025-09-03,-548.0,-0.4095,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-09-10,971.0,0.221,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-09-17,274.0,-0.0683,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-09-24,834.0,0.1641,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-10-01,-526.0,-0.4003,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-10-08,1534.0,0.4546,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-10-15,2094.0,0.687,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-10-22,1206.0,0.3185,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-10-29,3228.0,1.1576,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-11-05,-1760.0,-0.9125,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-11-12,1229.0,0.328,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-11-19,91.0,-0.1443,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-11-26,1233.0,0.3297,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-12-03,-320.0,-0.3148,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-12-10,-963.0,-0.5817,False,False,False
delno_ocisceno,AGREGAT,Agregat,2025-12-17,-1749.0,-0.9079,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-01-07,-268.0,-0.2933,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-01-14,970.0,0.2205,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-01-21,1942.0,0.6239,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-01-28,3340.0,1.2041,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-02-04,1976.0,0.638,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-02-11,1507.0,0.4434,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-02-18,4465.0,1.671,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-02-25,-1296.0,-0.7199,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-03-04,-1322.0,-0.7307,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-03-11,1107.0,0.2774,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-03-18,-41.0,-0.199,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-03-25,2251.0,0.7522,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-04-08,-2088.0,-1.0486,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-04-15,-1823.0,-0.9386,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-04-29,3385.0,1.2228,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-05-06,-2201.0,-1.0955,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-05-13,760.0,0.1334,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-05-20,-1272.0,-0.7099,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-05-27,1877.0,0.597,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-06-03,-2306.0,-1.1391,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-06-17,-2676.0,-1.2926,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-06-24,401.0,-0.0156,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-07-01,-1399.0,-0.7626,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-07-08,-216.0,-0.2717,False,False,False
delno_ocisceno,AGREGAT,Agregat,2026-07-15,1146.0,0.2936,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-04-11,181.0,0.5519,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-04-18,303.0,1.0464,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-04-25,242.0,0.7991,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-05-03,337.0,1.1842,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-05-09,90.0,0.183,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-05-16,-44.0,-0.3601,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-05-23,41.0,-0.0156,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-05-30,126.0,0.329,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-06-06,-120.0,-0.6682,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-06-13,560.0,2.0881,True,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-06-20,76.0,0.1263,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-06-27,431.0,1.5652,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-07-04,304.0,1.0504,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-07-11,247.0,0.8194,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-07-18,259.0,0.868,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-07-25,74.0,0.1182,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-08-01,52.0,0.029,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-08-08,110.0,0.2641,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-08-16,203.0,0.6411,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-08-22,60.0,0.0614,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-08-29,179.0,0.5438,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-09-05,126.0,0.329,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-09-12,184.0,0.564,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-09-19,67.0,0.0898,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-09-26,461.0,1.6868,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-10-03,428.0,1.5531,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-10-10,-581.0,-2.5368,True,True,True
ocisceno,1010P,Dermatološki pregled - prvi,2024-10-17,-619.0,-2.6908,True,True,True
ocisceno,1010P,Dermatološki pregled - prvi,2024-10-24,551.0,2.0516,True,True,True
ocisceno,1010P,Dermatološki pregled - prvi,2024-10-31,45.0,0.0006,False,True,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-11-07,-126.0,-0.6925,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-11-14,13.0,-0.1291,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-11-21,-120.0,-0.6682,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-11-28,177.0,0.5357,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-12-05,-114.0,-0.6438,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-12-12,-79.0,-0.502,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2024-12-19,-96.0,-0.5709,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-01-08,-48.0,-0.3763,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-01-15,223.0,0.7221,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-01-22,-62.0,-0.4331,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-01-29,-538.0,-2.3625,True,True,True
ocisceno,1010P,Dermatološki pregled - prvi,2025-02-05,-168.0,-0.8627,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-02-12,169.0,0.5032,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-02-19,-143.0,-0.7614,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-02-26,303.0,1.0464,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-03-05,95.0,0.2033,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-03-12,289.0,0.9896,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-03-19,48.0,0.0128,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-03-26,0.0,-0.1818,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-04-02,-90.0,-0.5466,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-04-09,165.0,0.487,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-04-16,436.0,1.5855,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-04-23,199.0,0.6248,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-04-30,226.0,0.7343,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-05-07,-78.0,-0.4979,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-05-14,271.0,0.9167,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-05-21,300.0,1.0342,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-05-28,298.0,1.0261,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-06-04,95.0,0.2033,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-06-18,572.0,2.1367,True,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-07-02,735.0,2.7974,True,True,True
ocisceno,1010P,Dermatološki pregled - prvi,2025-07-09,110.0,0.2641,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-07-16,-80.0,-0.506,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-07-23,-317.0,-1.4667,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-07-30,-63.0,-0.4371,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-08-06,385.0,1.3788,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-08-13,58.0,0.0533,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-08-27,-139.0,-0.7452,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-09-03,15.0,-0.121,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-09-10,-76.0,-0.4898,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-09-17,160.0,0.4668,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-09-24,149.0,0.4222,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-10-01,-101.0,-0.5912,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-10-08,-125.0,-0.6884,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-10-15,-15.0,-0.2426,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-10-22,-32.0,-0.3115,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-10-29,65.0,0.0817,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-11-05,-244.0,-1.1708,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-11-12,-9.0,-0.2182,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-11-19,-135.0,-0.729,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-11-26,67.0,0.0898,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-12-03,-235.0,-1.1343,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-12-10,-215.0,-1.0532,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2025-12-17,-51.0,-0.3885,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-01-07,106.0,0.2479,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-01-14,-73.0,-0.4777,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-01-21,-45.0,-0.3642,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-01-28,-115.0,-0.6479,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-02-04,-1.0,-0.1858,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-02-11,-159.0,-0.8262,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-02-18,-354.0,-1.6166,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-02-25,-135.0,-0.729,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-03-04,-31.0,-0.3074,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-03-11,-58.0,-0.4169,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-03-18,-32.0,-0.3115,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-03-25,284.0,0.9694,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-04-08,-370.0,-1.6815,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-04-15,5.0,-0.1615,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-04-29,300.0,1.0342,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-05-06,-138.0,-0.7411,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-05-13,320.0,1.1153,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-05-20,101.0,0.2276,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-05-27,423.0,1.5328,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-06-03,-577.0,-2.5205,True,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-06-17,-225.0,-1.0938,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-06-24,-116.0,-0.652,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-07-01,-309.0,-1.4342,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-07-08,-66.0,-0.4493,False,False,False
ocisceno,1010P,Dermatološki pregled - prvi,2026-07-15,-344.0,-1.5761,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-04-11,-96.0,-0.355,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-04-18,-187.0,-0.782,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-04-25,-27.0,-0.0313,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-05-03,168.0,0.8837,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-05-09,-56.0,-0.1673,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-05-16,-150.0,-0.6084,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-05-23,-135.0,-0.538,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-05-30,-133.0,-0.5286,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-06-06,-417.0,-1.8611,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-06-13,571.0,2.7745,True,True,True
ocisceno,1018P,Kardiološki pregled - prvi,2024-06-20,-102.0,-0.3831,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-06-27,173.0,0.9071,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-07-04,-134.0,-0.5333,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-07-11,16.0,0.1705,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-07-18,-147.0,-0.5943,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-07-25,64.0,0.3957,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-08-01,145.0,0.7758,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-08-08,187.0,0.9728,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-08-16,10.0,0.1424,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-08-22,-33.0,-0.0594,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-08-29,-242.0,-1.04,False,False,False
ocisceno,1018P,Kardiološki pregled - prvi,2024-09-05,-434.0,-1.9409,False,False,False
